,ticker,time,volume,bid_o,bid_h,bid_l,bid_c,mid_o,mid_h,mid_l,mid_c,ask_o,ask_h,ask_l,ask_c
11,NZD_CAD,2022-11-16T05:00:00.000000000Z,7028,0.81652,0.81811,0.81616,0.81789,0.81663,0.81822,0.81626,0.81801,0.81674,0.81833,0.81636,0.81813
12,NZD_CAD,2022-11-16T06:00:00.000000000Z,7721,0.81792,0.81816,0.81706,0.81769,0.81802,0.81827,0.81718,0.81779,0.81813,0.81839,0.81729,0.81789
13,NZD_CAD,2022-11-16T07:00:00.000000000Z,10030,0.81770,0.81826,0.81690,0.81799,0.81782,0.81836,0.81700,0.81809,0.81794,0.81847,0.81711,0.81819
14,NZD_CAD,2022-11-16T08:00:00.000000000Z,9796,0.81799,0.81828,0.81665,0.81736,0.81810,0.81838,0.81676,0.81746,0.81820,0.81849,0.81686,0.81757
15,NZD_CAD,2022-11-16T09:00:00.000000000Z,5910,0.81735,0.81903,0.81731,0.81899,0.81745,0.81913,0.81742,0.81909,0.81755,0.81923,0.81753,0.81919
16,NZD_CAD,2022-11-16T10:00:00.000000000Z,5432,0.81896,0.81948,0.81836,0.81873,0.81906,0.81958,0.81846,0.81882,0.81917,0.81968,0.81856,0.81892
17,NZD_CAD,2022-11-16T11:00:00.000000000Z,4805,0.81876,0.81892,0.81672,0.81728,0.81885,0.81902,0.81682,0.81739,0.81894,0.81912,0.81692,0.81750
18,NZD_CAD,2022-11-16T12:00:00.000000000Z,5632,0.81727,0.81843,0.81679,0.81766,0.81739,0.81852,0.81688,0.81776,0.81751,0.81862,0.81698,0.81785
19,NZD_CAD,2022-11-16T13:00:00.000000000Z,14734,0.81770,0.81831,0.81471,0.81730,0.81778,0.81840,0.81577,0.81739,0.81787,0.81850,0.81636,0.81748
20,NZD_CAD,2022-11-16T14:00:00.000000000Z,13349,0.81728,0.82106,0.81728,0.82039,0.81737,0.82116,0.81737,0.82048,0.81746,0.82125,0.81746,0.82056
21,NZD_CAD,2022-11-16T15:00:00.000000000Z,11368,0.82036,0.82085,0.81876,0.81975,0.82046,0.82096,0.81886,0.81984,0.82057,0.82106,0.81895,0.81994
22,NZD_CAD,2022-11-16T16:00:00.000000000Z,6605,0.81977,0.81997,0.81809,0.81982,0.81986,0.82006,0.81818,0.81991,0.81996,0.82016,0.81828,0.82000
23,NZD_CAD,2022-11-16T17:00:00.000000000Z,5637,0.81980,0.81984,0.81889,0.81924,0.81990,0.81993,0.81899,0.81934,0.81999,0.82002,0.81909,0.81945
24,NZD_CAD,2022-11-16T18:00:00.000000000Z,7625,0.81909,0.81938,0.81737,0.81861,0.81920,0.81948,0.81746,0.81870,0.81930,0.81958,0.81756,0.81880
25,NZD_CAD,2022-11-16T19:00:00.000000000Z,6863,0.81861,0.82026,0.81853,0.82005,0.81872,0.82035,0.81862,0.82014,0.81882,0.82044,0.81872,0.82024
26,NZD_CAD,2022-11-16T20:00:00.000000000Z,7017,0.82008,0.82012,0.81920,0.81985,0.82018,0.82022,0.81931,0.81996,0.82027,0.82032,0.81940,0.82007
27,NZD_CAD,2022-11-16T21:00:00.000000000Z,3148,0.81989,0.81993,0.81895,0.81960,0.81998,0.82004,0.81906,0.81971,0.82008,0.82014,0.81917,0.81982
28,NZD_CAD,2022-11-16T22:00:00.000000000Z,1136,0.81838,0.81920,0.81770,0.81870,0.81930,0.81959,0.81860,0.81900,0.82023,0.82024,0.81905,0.81930
29,NZD_CAD,2022-11-16T23:00:00.000000000Z,2906,0.81877,0.81999,0.81865,0.81997,0.81908,0.82011,0.81900,0.82008,0.81938,0.82024,0.81929,0.82019
30,NZD_CAD,2022-11-17T00:00:00.000000000Z,3726,0.81997,0.82003,0.81797,0.81831,0.82009,0.82014,0.81810,0.81842,0.82021,0.82025,0.81820,0.81852
31,NZD_CAD,2022-11-17T01:00:00.000000000Z,4227,0.81833,0.81928,0.81814,0.81891,0.81842,0.81938,0.81824,0.81900,0.81852,0.81949,0.81835,0.81910
32,NZD_CAD,2022-11-17T02:00:00.000000000Z,5925,0.81891,0.81902,0.81808,0.81823,0.81900,0.81914,0.81818,0.81834,0.81909,0.81925,0.81829,0.81845
33,NZD_CAD,2022-11-17T03:00:00.000000000Z,5323,0.81823,0.81858,0.81701,0.81824,0.81834,0.81868,0.81712,0.81834,0.81844,0.81880,0.81722,0.81843
34,NZD_CAD,2022-11-17T04:00:00.000000000Z,3234,0.81827,0.81906,0.81811,0.81821,0.81836,0.81916,0.81822,0.81830,0.81846,0.81927,0.81832,0.81840
35,NZD_CAD,2022-11-17T05:00:00.000000000Z,4002,0.81819,0.81917,0.81795,0.81904,0.81830,0.81928,0.81804,0.81914,0.81840,0.81939,0.81814,0.81923
36,NZD_CAD,2022-11-17T06:00:00.000000000Z,5923,0.81903,0.81950,0.81874,0.81943,0.81914,0.81962,0.81884,0.81954,0.81924,0.81975,0.81893,0.81965
37,NZD_CAD,2022-11-17T07:00:00.000000000Z,5526,0.81943,0.81989,0.81848,0.81948,0.81955,0.81998,0.81858,0.81960,0.81967,0.82008,0.81868,0.81971
38,NZD_CAD,2022-11-17T08:00:00.000000000Z,8275,0.81951,0.82122,0.81948,0.81958,0.81962,0.82132,0.81960,0.81968,0.81973,0.82143,0.81970,0.81979
39,NZD_CAD,2022-11-17T09:00:00.000000000Z,5653,0.81956,0.81986,0.81692,0.81709,0.81966,0.81996,0.81700,0.81718,0.81976,0.82005,0.81709,0.81727
40,NZD_CAD,2022-11-17T10:00:00.000000000Z,5904,0.81705,0.81732,0.81469,0.81493,0.81714,0.81742,0.81479,0.81503,0.81723,0.81751,0.81489,0.81513
41,NZD_CAD,2022-11-17T11:00:00.000000000Z,6504,0.81491,0.81626,0.81483,0.81563,0.81501,0.81636,0.81494,0.81572,0.81511,0.81645,0.81505,0.81582
42,NZD_CAD,2022-11-17T12:00:00.000000000Z,9083,0.81563,0.81674,0.81290,0.81344,0.81573,0.81684,0.81299,0.81354,0.81583,0.81693,0.81308,0.81364
43,NZD_CAD,2022-11-17T13:00:00.000000000Z,11849,0.81342,0.81497,0.81249,0.81289,0.81351,0.81512,0.81262,0.81298,0.81360,0.81527,0.81272,0.81308
44,NZD_CAD,2022-11-17T14:00:00.000000000Z,9751,0.81290,0.81400,0.81178,0.81199,0.81300,0.81410,0.81186,0.81208,0.81310,0.81420,0.81195,0.81217
45,NZD_CAD,2022-11-17T15:00:00.000000000Z,8817,0.81199,0.81264,0.81071,0.81235,0.81208,0.81272,0.81080,0.81244,0.81218,0.81282,0.81090,0.81253
46,NZD_CAD,2022-11-17T16:00:00.000000000Z,5763,0.81238,0.81474,0.81175,0.81365,0.81247,0.81484,0.81184,0.81374,0.81256,0.81493,0.81194,0.81384
47,NZD_CAD,2022-11-17T17:00:00.000000000Z,6048,0.81359,0.81550,0.81322,0.81540,0.81369,0.81560,0.81332,0.81550,0.81379,0.81571,0.81341,0.81560
48,NZD_CAD,2022-11-17T18:00:00.000000000Z,5290,0.81565,0.81707,0.81548,0.81638,0.81574,0.81718,0.81557,0.81648,0.81584,0.81728,0.81566,0.81659
49,NZD_CAD,2022-11-17T19:00:00.000000000Z,4685,0.81636,0.81639,0.81556,0.81597,0.81648,0.81648,0.81566,0.81606,0.81659,0.81659,0.81575,0.81616
50,NZD_CAD,2022-11-17T20:00:00.000000000Z,4684,0.81597,0.81677,0.81575,0.81657,0.81606,0.81686,0.81586,0.81666,0.81614,0.81696,0.81596,0.81676
51,NZD_CAD,2022-11-17T21:00:00.000000000Z,2198,0.81656,0.81703,0.81641,0.81661,0.81666,0.81714,0.81652,0.81674,0.81677,0.81725,0.81661,0.81686
52,NZD_CAD,2022-11-17T22:00:00.000000000Z,903,0.81349,0.81667,0.81291,0.81557,0.81498,0.81702,0.81460,0.81608,0.81646,0.81792,0.81610,0.81659
53,NZD_CAD,2022-11-17T23:00:00.000000000Z,3504,0.81557,0.81717,0.81475,0.81625,0.81606,0.81756,0.81580,0.81637,0.81656,0.81796,0.81643,0.81649
